id;BSSID;SSID;AvgRSSI;LocationID
1511;80:e0:1d:e6:79:dc;LU-Events;-62;28
1512;a2:53:22:40:4f:7b;NOSMSecure;-90;28
1513;a2:53:22:40:4f:7a;NOSMSecure;-58;28
1514;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-76;28
1515;80:e0:1d:ac:8b:03;LU-Events;-77;28
1516;80:e0:1d:ac:8b:02;eduroam;-76;28
1517;80:e0:1d:ac:8b:01;LakeheadU;-77;28
1518;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-85;28
1519;80:e0:1d:ee:3f:6d;LU-Events;-83;28
1520;80:e0:1d:ee:3f:6f;LakeheadU;-85;28
1521;80:e0:1d:f6:a4:d2;eduroam;-81;28
1522;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-86;28
1523;9c:53:22:40:4e:05;TBAYTech;-84;28
1524;aa:53:22:40:4e:05;NOSMConnect;-84;28
1525;80:e0:1d:ac:8b:0e;LakeheadU;-88;28
1526;80:e0:1d:ac:8b:0d;eduroam;-89;28
1527;82:f2:e0:d1:f9:74;portthru;-87;28
1528;80:e0:1d:ac:8b:0c;LU-Events;-89;28
1529;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-90;28
1530;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-87;28
1531;a6:53:22:40:4e:05;eduroam;-84;28
1532;80:e0:1d:ac:8b:0f;LU-Guest;-89;28
1533;a2:53:22:40:4e:05;NOSMSecure;-84;28
1534;9c:53:22:40:4f:7b;TBAYTech;-89;29
1535;9c:53:22:40:4f:7a;TBAYTech;-55;29
1536;ac:7a:56:c8:62:0f;LakeheadU;-56;29
1537;ac:7a:56:c8:62:0e;LU-Events;-56;29
1538;a6:53:22:40:4f:7b;eduroam;-89;29
1539;ac:7a:56:c8:62:0c;LU-Guest;-57;29
1540;a6:53:22:40:4f:7a;eduroam;-55;29
1541;9c:53:22:40:4f:80;TBAYTech;-89;29
1542;ac:7a:56:c8:62:00;LakeheadU;-51;29
1543;ac:7a:56:c8:62:01;LU-Events;-51;29
1544;ac:7a:56:c8:62:03;LU-Guest;-51;29
1545;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-51;29
1546;ac:7a:56:c8:62:07;Free Tbaytel WiFi;-51;29
1547;d8:b1:90:df:9f:e3;LU-Events;-82;29
1548;ba:a3:32:e1:97:09;Xerox;-92;29
1549;a4:6c:2a:e0:20:01;LakeheadU;-72;29
1550;a4:6c:2a:e0:20:00;LU-Guest;-72;29
1551;a4:6c:2a:e0:20:03;LU-Events;-70;29
1552;a4:6c:2a:e0:20:02;eduroam;-71;29
1553;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-70;29
1554;d8:b1:90:df:9f:e1;LakeheadU;-83;29
1555;ae:53:22:40:4f:7a;NOSMConnect24;-58;29
1556;aa:53:22:40:4f:7a;NOSMConnect;-56;29
1557;aa:53:22:40:4f:7b;NOSMConnect;-89;29
1558;a4:6c:2a:d4:bf:1f;LU-Guest;-83;29
1559;a4:6c:2a:d4:bf:1d;eduroam;-79;29
1560;a4:6c:2a:d4:bf:1e;LakeheadU;-79;29
1561;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-81;29
1562;a4:6c:2a:d4:bf:1c;LU-Events;-82;29
1563;80:e0:1d:e6:79:d2;eduroam;-57;29
1564;80:e0:1d:e6:79:d1;LakeheadU;-59;29
1565;80:e0:1d:e6:79:d0;LU-Guest;-57;29
1566;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-57;29
1567;80:e0:1d:e6:79:d3;LU-Events;-57;29
1568;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-62;29
1569;80:e0:1d:f6:a5:11;LakeheadU;-78;29
1570;80:e0:1d:f6:a5:12;eduroam;-78;29
1571;80:e0:1d:f6:a5:10;LU-Guest;-77;29
1572;80:e0:1d:e6:79:df;LU-Guest;-62;29
1573;80:e0:1d:e6:79:de;LakeheadU;-90;29
1574;80:e0:1d:e6:79:dd;eduroam;-62;29
1575;80:e0:1d:e6:79:dc;LU-Events;-62;29
1576;a2:53:22:40:4f:7b;NOSMSecure;-88;29
1577;a2:53:22:40:4f:7a;NOSMSecure;-55;29
1578;80:e0:1d:ac:8b:02;eduroam;-76;29
1579;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-85;29
1580;80:e0:1d:ee:3f:6d;LU-Events;-83;29
1581;80:e0:1d:ee:3f:6f;LakeheadU;-85;29
1582;80:e0:1d:f6:a4:d3;LU-Events;-83;29
1583;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-92;29
1584;9c:53:22:40:4e:05;TBAYTech;-91;29
1585;80:e0:1d:f6:a5:1f;LU-Guest;-93;29
1586;80:e0:1d:f6:a5:1c;LU-Events;-92;29
1587;9c:53:22:40:4e:04;TBAYTech;-80;29
1588;80:e0:1d:f6:a5:1d;eduroam;-92;29
1589;aa:53:22:40:4e:05;NOSMConnect;-91;29
1590;aa:53:22:40:4e:04;NOSMConnect;-81;29
1591;80:e0:1d:ac:8b:0e;LakeheadU;-88;29
1592;80:e0:1d:ac:8b:0d;eduroam;-89;29
1593;82:f2:e0:d1:f9:74;portthru;-87;29
1594;80:e0:1d:ac:8b:0c;LU-Events;-89;29
1595;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-90;29
1596;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-87;29
1597;a6:53:22:40:4e:05;eduroam;-92;29
1598;a6:53:22:40:4e:04;eduroam;-81;29
1599;80:e0:1d:ac:8b:0f;LU-Guest;-89;29
1600;a2:53:22:40:4e:05;NOSMSecure;-92;29
1601;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-80;29
1602;9c:53:22:40:4f:7b;TBAYTech;-82;30
1603;9c:53:22:40:4f:7a;TBAYTech;-61;30
1604;ac:7a:56:c8:62:0f;LakeheadU;-56;30
1605;ac:7a:56:c8:62:0e;LU-Events;-56;30
1606;a6:53:22:40:4f:7b;eduroam;-82;30
1607;ac:7a:56:c8:62:0c;LU-Guest;-56;30
1608;a6:53:22:40:4f:7a;eduroam;-59;30
1609;9c:53:22:40:4f:80;TBAYTech;-89;30
1610;ac:7a:56:c8:62:00;LakeheadU;-53;30
1611;ac:7a:56:c8:62:01;LU-Events;-53;30
1612;ac:7a:56:c8:62:03;LU-Guest;-53;30
1613;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-62;30
1614;ac:7a:56:c8:62:07;eduroam;-56;30
1615;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-78;30
1616;d8:b1:90:df:9f:e3;LU-Events;-77;30
1617;d8:b1:90:df:9f:e2;eduroam;-78;30
1618;a4:6c:2a:e0:20:01;LakeheadU;-78;30
1619;a4:6c:2a:e0:20:00;LU-Guest;-78;30
1620;a4:6c:2a:e0:20:03;LU-Events;-76;30
1621;a4:6c:2a:e0:20:02;eduroam;-71;30
1622;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-77;30
1623;d8:b1:90:df:9f:e1;LakeheadU;-78;30
1624;d8:b1:90:df:9f:e0;LU-Guest;-77;30
1625;ae:53:22:40:4f:7a;NOSMConnect24;-59;30
1626;aa:53:22:40:4f:7a;NOSMConnect;-60;30
1627;aa:53:22:40:4f:7b;NOSMConnect;-82;30
1628;a4:6c:2a:d4:bf:1f;LU-Guest;-84;30
1629;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-84;30
1630;a4:6c:2a:d4:bf:1c;LU-Events;-84;30
1631;80:e0:1d:e6:79:d2;eduroam;-56;30
1632;80:e0:1d:e6:79:d1;LakeheadU;-55;30
1633;80:e0:1d:e6:79:d0;LU-Guest;-52;30
1634;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-51;30
1635;80:e0:1d:e6:79:d3;LU-Events;-55;30
1636;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-50;30
1637;80:e0:1d:f6:a5:11;LakeheadU;-78;30
1638;80:e0:1d:f6:a5:12;eduroam;-78;30
1639;80:e0:1d:f6:a5:10;LU-Guest;-77;30
1640;80:e0:1d:e6:79:df;LU-Guest;-50;30
1641;80:e0:1d:e6:79:de;LakeheadU;-51;30
1642;80:e0:1d:e6:79:dd;eduroam;-49;30
1643;80:e0:1d:e6:79:dc;LU-Events;-51;30
1644;a2:53:22:40:4f:7b;NOSMSecure;-81;30
1645;a2:53:22:40:4f:7a;NOSMSecure;-63;30
1646;80:e0:1d:ac:8b:03;LU-Events;-75;30
1647;80:e0:1d:ac:8b:02;eduroam;-76;30
1648;80:e0:1d:ac:8b:01;LakeheadU;-76;30
1649;80:e0:1d:ac:8b:00;LU-Guest;-83;30
1650;80:e0:1d:ee:3f:6f;LakeheadU;-91;30
1651;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-85;30
1652;80:e0:1d:ee:3f:6b;eduroam;-92;30
1653;80:e0:1d:f6:a4:d3;LU-Events;-83;30
1654;80:e0:1d:c2:b7:f0;LU-Guest;-85;30
1655;80:e0:1d:c2:b7:f2;eduroam;-86;30
1656;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-93;30
1657;9c:53:22:40:4e:05;TBAYTech;-91;30
1658;80:e0:1d:f6:a5:1f;LU-Guest;-93;30
1659;80:e0:1d:f6:a5:1c;LU-Events;-92;30
1660;9c:53:22:40:4e:04;TBAYTech;-80;30
1661;80:e0:1d:f6:a5:1d;eduroam;-92;30
1662;aa:53:22:40:4e:05;NOSMConnect;-93;30
1663;aa:53:22:40:4e:04;NOSMConnect;-81;30
1664;80:e0:1d:ac:8b:0e;LakeheadU;-85;30
1665;80:e0:1d:ac:8b:0d;eduroam;-85;30
1666;80:e0:1d:ac:8b:0c;LU-Events;-84;30
1667;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-85;30
1668;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-87;30
1669;a6:53:22:40:4e:05;eduroam;-92;30
1670;a6:53:22:40:4e:04;eduroam;-81;30
1671;80:e0:1d:ac:8b:0f;LU-Guest;-84;30
1672;a4:6c:2a:d4:bf:12;eduroam;-82;30
1673;a2:53:22:40:4e:05;NOSMSecure;-91;30
1674;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-80;30
1675;9c:53:22:40:4f:7b;TBAYTech;-82;31
1676;9c:53:22:40:4f:7a;TBAYTech;-61;31
1677;ac:7a:56:c8:62:0f;LakeheadU;-56;31
1678;ac:7a:56:c8:62:0e;LU-Events;-56;31
1679;a6:53:22:40:4f:7b;eduroam;-82;31
1680;ac:7a:56:c8:62:0c;LU-Guest;-56;31
1681;a6:53:22:40:4f:7a;eduroam;-59;31
1682;ac:7a:56:c8:62:00;LakeheadU;-53;31
1683;ac:7a:56:c8:62:01;LU-Events;-53;31
1684;ac:7a:56:c8:62:03;LU-Guest;-53;31
1685;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-62;31
1686;ac:7a:56:c8:62:07;eduroam;-56;31
1687;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-78;31
1688;d8:b1:90:df:9f:e3;LU-Events;-77;31
1689;d8:b1:90:df:9f:e2;eduroam;-78;31
1690;a4:6c:2a:e0:20:01;LakeheadU;-78;31
1691;a4:6c:2a:e0:20:00;LU-Guest;-78;31
1692;a4:6c:2a:e0:20:03;LU-Events;-76;31
1693;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-77;31
1694;d8:b1:90:df:9f:e1;LakeheadU;-78;31
1695;d8:b1:90:df:9f:e0;LU-Guest;-77;31
1696;ae:53:22:40:4f:7a;NOSMConnect24;-59;31
1697;aa:53:22:40:4f:7a;NOSMConnect;-60;31
1698;aa:53:22:40:4f:7b;NOSMConnect;-82;31
1699;a4:6c:2a:d4:bf:1f;LU-Guest;-84;31
1700;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-84;31
1701;a4:6c:2a:d4:bf:1c;LU-Events;-84;31
1702;80:e0:1d:e6:79:d2;eduroam;-56;31
1703;80:e0:1d:e6:79:d1;LakeheadU;-55;31
1704;80:e0:1d:e6:79:d0;LU-Guest;-52;31
1705;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-51;31
1706;80:e0:1d:e6:79:d3;LU-Events;-55;31
1707;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-50;31
1708;80:e0:1d:e6:79:df;LU-Guest;-50;31
1709;80:e0:1d:e6:79:de;LakeheadU;-51;31
1710;80:e0:1d:e6:79:dd;eduroam;-49;31
1711;80:e0:1d:e6:79:dc;LU-Events;-51;31
1712;a2:53:22:40:4f:7b;NOSMSecure;-81;31
1713;a2:53:22:40:4f:7a;NOSMSecure;-63;31
1714;80:e0:1d:ac:8b:03;LU-Events;-75;31
1715;80:e0:1d:ac:8b:01;LakeheadU;-76;31
1716;80:e0:1d:ac:8b:00;LU-Guest;-83;31
1717;80:e0:1d:ee:3f:6f;LakeheadU;-91;31
1718;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-85;31
1719;80:e0:1d:ee:3f:6b;eduroam;-92;31
1720;80:e0:1d:c2:b7:f0;LU-Guest;-85;31
1721;80:e0:1d:c2:b7:f2;eduroam;-86;31
1722;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-93;31
1723;9c:53:22:40:4e:05;TBAYTech;-91;31
1724;80:e0:1d:f6:a5:1c;LU-Events;-92;31
1725;aa:53:22:40:4e:05;NOSMConnect;-93;31
1726;80:e0:1d:ac:8b:0e;LakeheadU;-85;31
1727;80:e0:1d:ac:8b:0d;eduroam;-85;31
1728;80:e0:1d:ac:8b:0c;LU-Events;-84;31
1729;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-85;31
1730;a6:53:22:40:4e:05;eduroam;-92;31
1731;80:e0:1d:ac:8b:0f;LU-Guest;-84;31
1732;a4:6c:2a:d4:bf:12;eduroam;-82;31
1733;a2:53:22:40:4e:05;NOSMSecure;-91;31
1734;9c:53:22:40:4f:7b;TBAYTech;-78;32
1735;9c:53:22:40:4f:7a;TBAYTech;-47;32
1736;ac:7a:56:c8:62:0f;LakeheadU;-57;32
1737;ac:7a:56:c8:62:0e;LU-Events;-57;32
1738;a6:53:22:40:4f:7b;eduroam;-78;32
1739;ac:7a:56:c8:62:0c;LU-Guest;-57;32
1740;a6:53:22:40:4f:7a;eduroam;-46;32
1741;a4:6c:2a:d3:f4:d0;LU-Guest;-83;32
1742;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-82;32
1743;a4:6c:2a:d3:f4:d2;eduroam;-84;32
1744;a4:6c:2a:d3:f4:d3;LU-Events;-83;32
1745;ac:7a:56:c8:62:01;LU-Events;-52;32
1746;80:e0:1d:ee:3f:00;LU-Guest;-81;32
1747;ac:7a:56:c8:62:03;LU-Guest;-52;32
1748;80:e0:1d:ee:3f:02;eduroam;-80;32
1749;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-80;32
1750;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-63;32
1751;ac:7a:56:c8:62:07;eduroam;-58;32
1752;ba:5a:b0:3d:73:b1;;-82;32
1753;d8:b1:90:df:9f:e2;eduroam;-84;32
1754;9c:53:22:40:4f:e8;TBAYTech;-85;32
1755;a4:6c:2a:e0:20:02;eduroam;-84;32
1756;00:1f:33:bd:d5:34;Lab1012;-74;32
1757;d8:b1:90:df:9f:e1;LakeheadU;-83;32
1758;ae:53:22:40:4f:7a;NOSMConnect24;-46;32
1759;aa:53:22:40:4f:7a;NOSMConnect;-46;32
1760;aa:53:22:40:4f:7b;NOSMConnect;-77;32
1761;a4:6c:2a:d4:bf:1f;LU-Guest;-84;32
1762;a4:6c:2a:d4:bf:1d;eduroam;-84;32
1763;a4:6c:2a:d4:bf:1e;LakeheadU;-83;32
1764;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-84;32
1765;a4:6c:2a:d4:bf:1c;LU-Events;-83;32
1766;80:e0:1d:e6:79:d2;eduroam;-50;32
1767;80:e0:1d:e6:79:d1;LakeheadU;-50;32
1768;80:e0:1d:e6:79:d0;LU-Guest;-46;32
1769;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-46;32
1770;80:e0:1d:e6:79:d3;LU-Events;-46;32
1771;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-47;32
1772;80:e0:1d:f6:a5:11;LakeheadU;-84;32
1773;80:e0:1d:f6:a5:12;eduroam;-84;32
1774;80:e0:1d:e6:79:df;LU-Guest;-47;32
1775;80:e0:1d:e6:79:de;LakeheadU;-47;32
1776;80:e0:1d:e6:79:dd;eduroam;-47;32
1777;80:e0:1d:f6:a5:13;LU-Events;-83;32
1778;80:e0:1d:e6:79:dc;LU-Events;-46;32
1779;a2:53:22:40:4f:7b;NOSMSecure;-77;32
1780;a2:53:22:40:4f:7a;NOSMSecure;-50;32
1781;80:e0:1d:ac:8b:02;eduroam;-68;32
1782;80:e0:1d:ac:8b:00;LU-Guest;-80;32
1783;80:e0:1d:ee:3f:6f;LakeheadU;-91;32
1784;80:e0:1d:ee:3f:6b;eduroam;-92;32
1785;80:e0:1d:c2:b7:f2;eduroam;-83;32
1786;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-93;32
1787;80:e0:1d:f6:a5:1c;LU-Events;-92;32
1788;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-83;32
1789;aa:53:22:40:4e:05;NOSMConnect;-93;32
1790;80:e0:1d:ac:8b:0e;LakeheadU;-86;32
1791;80:e0:1d:ac:8b:0d;eduroam;-86;32
1792;80:e0:1d:ac:8b:0c;LU-Events;-86;32
1793;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-85;32
1794;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-77;32
1795;6c:5a:b0:3d:73:c1;Quanser_UVS;-61;32
1796;a6:53:22:40:4e:05;eduroam;-93;32
1797;80:e0:1d:ac:8b:0f;LU-Guest;-85;32
1798;a4:6c:2a:d4:bf:13;LU-Events;-76;32
1799;a4:6c:2a:d4:bf:11;LakeheadU;-75;32
1800;a2:53:22:40:4e:05;NOSMSecure;-93;32
1801;9c:53:22:40:4f:7b;TBAYTech;-78;33
1802;9c:53:22:40:4f:7a;TBAYTech;-47;33
1803;ac:7a:56:c8:62:0f;LakeheadU;-57;33
1804;ac:7a:56:c8:62:0e;LU-Events;-57;33
1805;a6:53:22:40:4f:7b;eduroam;-78;33
1806;ac:7a:56:c8:62:0c;LU-Guest;-57;33
1807;a6:53:22:40:4f:7a;eduroam;-46;33
1808;a4:6c:2a:d3:f4:d0;LU-Guest;-83;33
1809;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-82;33
1810;a4:6c:2a:d3:f4:d2;eduroam;-84;33
1811;a4:6c:2a:d3:f4:d3;LU-Events;-83;33
1812;ac:7a:56:c8:62:01;LU-Events;-52;33
1813;80:e0:1d:ee:3f:00;LU-Guest;-81;33
1814;ac:7a:56:c8:62:03;LU-Guest;-52;33
1815;80:e0:1d:ee:3f:02;eduroam;-80;33
1816;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-80;33
1817;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-63;33
1818;ac:7a:56:c8:62:07;eduroam;-58;33
1819;ba:5a:b0:3d:73:b1;;-82;33
1820;d8:b1:90:df:9f:e2;eduroam;-84;33
1821;9c:53:22:40:4f:e8;TBAYTech;-85;33
1822;a4:6c:2a:e0:20:02;eduroam;-84;33
1823;00:1f:33:bd:d5:34;Lab1012;-74;33
1824;d8:b1:90:df:9f:e1;LakeheadU;-83;33
1825;ae:53:22:40:4f:7a;NOSMConnect24;-46;33
1826;aa:53:22:40:4f:7a;NOSMConnect;-46;33
1827;aa:53:22:40:4f:7b;NOSMConnect;-77;33
1828;a4:6c:2a:d4:bf:1f;LU-Guest;-84;33
1829;a4:6c:2a:d4:bf:1d;eduroam;-84;33
1830;a4:6c:2a:d4:bf:1e;LakeheadU;-83;33
1831;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-84;33
1832;a4:6c:2a:d4:bf:1c;LU-Events;-83;33
1833;80:e0:1d:e6:79:d2;eduroam;-50;33
1834;80:e0:1d:e6:79:d1;LakeheadU;-50;33
1835;80:e0:1d:e6:79:d0;LU-Guest;-46;33
1836;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-46;33
1837;80:e0:1d:e6:79:d3;LU-Events;-46;33
1838;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-47;33
1839;80:e0:1d:f6:a5:11;LakeheadU;-84;33
1840;80:e0:1d:f6:a5:12;eduroam;-84;33
1841;80:e0:1d:e6:79:df;LU-Guest;-47;33
1842;80:e0:1d:e6:79:de;LakeheadU;-47;33
1843;80:e0:1d:e6:79:dd;eduroam;-47;33
1844;80:e0:1d:f6:a5:13;LU-Events;-83;33
1845;80:e0:1d:e6:79:dc;LU-Events;-46;33
1846;a2:53:22:40:4f:7b;NOSMSecure;-77;33
1847;a2:53:22:40:4f:7a;NOSMSecure;-50;33
1848;80:e0:1d:ac:8b:02;eduroam;-68;33
1849;80:e0:1d:ac:8b:00;LU-Guest;-80;33
1850;80:e0:1d:c2:b7:f2;eduroam;-83;33
1851;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-83;33
1852;aa:53:22:40:4e:05;NOSMConnect;-93;33
1853;80:e0:1d:ac:8b:0e;LakeheadU;-86;33
1854;80:e0:1d:ac:8b:0d;eduroam;-86;33
1855;80:e0:1d:ac:8b:0c;LU-Events;-86;33
1856;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-85;33
1857;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-77;33
1858;6c:5a:b0:3d:73:c1;Quanser_UVS;-61;33
1859;a6:53:22:40:4e:05;eduroam;-93;33
1860;80:e0:1d:ac:8b:0f;LU-Guest;-85;33
1861;a4:6c:2a:d4:bf:13;LU-Events;-76;33
1862;a4:6c:2a:d4:bf:11;LakeheadU;-75;33
1863;a2:53:22:40:4e:05;NOSMSecure;-93;33
1864;9c:53:22:40:4f:7b;TBAYTech;-81;34
1865;9c:53:22:40:4f:7a;TBAYTech;-42;34
1866;ac:7a:56:c8:62:0f;LakeheadU;-70;34
1867;ac:7a:56:c8:62:0e;LU-Events;-70;34
1868;a6:53:22:40:4f:7b;eduroam;-81;34
1869;ac:7a:56:c8:62:0c;LU-Guest;-69;34
1870;a6:53:22:40:4f:7a;eduroam;-43;34
1871;a4:6c:2a:d3:f4:d0;LU-Guest;-82;34
1872;a4:6c:2a:d3:f4:d1;LakeheadU;-83;34
1873;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-82;34
1874;a4:6c:2a:d3:f4:d2;eduroam;-82;34
1875;a4:6c:2a:d3:f4:d3;LU-Events;-83;34
1876;ac:7a:56:c8:62:01;LU-Events;-64;34
1877;80:e0:1d:ee:3f:00;LU-Guest;-77;34
1878;ac:7a:56:c8:62:03;LU-Guest;-65;34
1879;80:e0:1d:ee:3f:01;LakeheadU;-82;34
1880;80:e0:1d:ee:3f:02;eduroam;-78;34
1881;80:e0:1d:ee:3f:03;LU-Events;-81;34
1882;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-79;34
1883;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-68;34
1884;ac:7a:56:c8:62:07;eduroam;-70;34
1885;ba:5a:b0:3d:73:b1;;-85;34
1886;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-86;34
1887;d8:b1:90:df:9f:e2;eduroam;-85;34
1888;80:e0:1d:ee:3f:0c;LU-Events;-92;34
1889;a4:6c:2a:e0:20:03;LU-Events;-80;34
1890;00:1f:33:bd:d5:34;Lab1012;-65;34
1891;d8:b1:90:df:9f:e1;LakeheadU;-90;34
1892;ae:53:22:40:4f:7a;NOSMConnect24;-45;34
1893;aa:53:22:40:4f:7a;NOSMConnect;-43;34
1894;aa:53:22:40:4f:7b;NOSMConnect;-82;34
1895;a4:6c:2a:d4:bf:1f;LU-Guest;-84;34
1896;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-85;34
1897;a4:6c:2a:d4:bf:1c;LU-Events;-86;34
1898;ca:5a:b0:3d:73:c3;;-69;34
1899;80:e0:1d:e6:79:d2;eduroam;-45;34
1900;80:e0:1d:e6:79:d1;LakeheadU;-45;34
1901;80:e0:1d:e6:79:d0;LU-Guest;-38;34
1902;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-38;34
1903;80:e0:1d:e6:79:d3;LU-Events;-45;34
1904;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-47;34
1905;80:e0:1d:f6:a5:11;LakeheadU;-80;34
1906;80:e0:1d:f6:a5:10;LU-Guest;-81;34
1907;80:e0:1d:e6:79:df;LU-Guest;-45;34
1908;80:e0:1d:e6:79:de;LakeheadU;-45;34
1909;80:e0:1d:e6:79:dd;eduroam;-48;34
1910;80:e0:1d:e6:79:dc;LU-Events;-45;34
1911;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-81;34
1912;a2:53:22:40:4f:7b;NOSMSecure;-81;34
1913;a2:53:22:40:4f:7a;NOSMSecure;-44;34
1914;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-66;34
1915;80:e0:1d:ac:8b:03;LU-Events;-65;34
1916;80:e0:1d:ac:8b:02;eduroam;-67;34
1917;80:e0:1d:ac:8b:01;LakeheadU;-66;34
1918;80:e0:1d:ac:8b:00;LU-Guest;-67;34
1919;80:e0:1d:c2:b7:f0;LU-Guest;-81;34
1920;80:e0:1d:c2:b7:f1;LakeheadU;-84;34
1921;80:e0:1d:c2:b7:f3;LU-Events;-81;34
1922;80:e0:1d:f6:a5:1d;eduroam;-92;34
1923;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-86;34
1924;80:e0:1d:ac:8b:0e;LakeheadU;-82;34
1925;80:e0:1d:ac:8b:0d;eduroam;-83;34
1926;80:e0:1d:ac:8b:0c;LU-Events;-82;34
1927;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-83;34
1928;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-77;34
1929;80:e0:1d:ac:8b:0f;LU-Guest;-82;34
1930;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-68;34
1931;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-68;35
1932;80:e0:1d:ac:8b:0e;LakeheadU;-82;35
1933;80:e0:1d:ac:8b:0d;eduroam;-83;35
1934;80:e0:1d:ac:8b:0c;LU-Events;-82;35
1935;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-83;35
1936;80:e0:1d:ac:8b:0f;LU-Guest;-82;35
1937;9c:53:22:40:4f:7b;TBAYTech;-81;36
1938;ac:7a:56:c8:62:0f;LakeheadU;-75;36
1939;ac:7a:56:c8:62:0e;LU-Events;-76;36
1940;a6:53:22:40:4f:7b;eduroam;-82;36
1941;ac:7a:56:c8:62:0c;LU-Guest;-76;36
1942;a4:6c:2a:d3:f4:d0;LU-Guest;-73;36
1943;a4:6c:2a:d3:f4:d1;LakeheadU;-73;36
1944;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-73;36
1945;a4:6c:2a:d3:f4:d2;eduroam;-72;36
1946;a4:6c:2a:d3:f4:d3;LU-Events;-73;36
1947;ac:7a:56:c8:62:01;LU-Events;-67;36
1948;ac:7a:56:c8:62:03;LU-Guest;-67;36
1949;80:e0:1d:ee:3f:01;LakeheadU;-77;36
1950;80:e0:1d:ee:3f:02;eduroam;-77;36
1951;80:e0:1d:ee:3f:03;LU-Events;-77;36
1952;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-83;36
1953;ac:7a:56:c8:62:07;eduroam;-74;36
